post_id,timestamp,hour,day_of_week,platform,post_type,views,likes,reposts
1683,2024-01-07 04:25:00,4,Sunday,VK,Video,7295,1440,496
1684,2024-01-07 08:07:00,8,Sunday,VK,Video,7850,1874,37
1685,2024-01-16 13:51:00,13,Tuesday,TikTok,Story,6179,1542,358
1686,2024-01-05 10:08:00,10,Friday,Instagram,Story,9499,1902,467
1687,2024-01-20 01:04:00,1,Saturday,VK,Image,9740,529,69
1688,2024-01-13 17:33:00,17,Saturday,TikTok,Story,8135,1086,200
1689,2024-01-17 01:16:00,1,Wednesday,VK,Text,1607,1431,307
1690,2024-01-11 18:45:00,18,Thursday,Telegram,Image,1103,1232,251
1691,2024-01-17 05:58:00,5,Wednesday,VK,Image,6503,400,286
1692,2024-01-23 19:37:00,19,Tuesday,Instagram,Image,1025,1682,409
1693,2024-01-08 04:41:00,4,Monday,VK,Video,8375,780,291
1694,2024-01-12 08:49:00,8,Friday,Instagram,Story,6683,1879,153
1695,2024-01-03 02:41:00,2,Wednesday,Telegram,Image,4027,922,411
1696,2024-01-01 01:45:00,1,Monday,Instagram,Video,9834,1531,132
1697,2024-01-07 07:18:00,7,Sunday,VK,Video,1085,1205,370
1698,2024-01-18 08:43:00,8,Thursday,TikTok,Image,4331,95,73
1699,2024-01-05 05:30:00,5,Friday,Telegram,Image,5402,567,273
1700,2024-01-27 23:30:00,23,Saturday,VK,Text,5391,867,270
1701,2024-01-02 08:05:00,8,Tuesday,Telegram,Image,1008,1219,184
1702,2024-01-13 19:20:00,19,Saturday,Telegram,Text,5151,1189,352
1703,2024-01-28 13:25:00,13,Sunday,VK,Image,2686,1526,4
1704,2024-01-19 01:35:00,1,Friday,VK,Image,9435,1943,292
1705,2024-01-24 03:20:00,3,Wednesday,TikTok,Story,1431,1554,359
1706,2024-01-18 13:31:00,13,Thursday,Telegram,Image,6951,1660,85
1707,2024-01-26 11:19:00,11,Friday,Telegram,Image,9845,675,213
1708,2024-01-19 06:09:00,6,Friday,VK,Text,1906,1163,405
1709,2024-01-03 08:29:00,8,Wednesday,Instagram,Text,905,852,435
1710,2024-01-18 20:03:00,20,Thursday,VK,Story,4247,1114,14
1711,2024-01-10 11:09:00,11,Wednesday,Telegram,Image,171,1417,272
1712,2024-01-18 05:46:00,5,Thursday,VK,Image,127,1835,50
1713,2024-01-25 10:38:00,10,Thursday,TikTok,Text,8760,1692,252
1714,2024-01-19 11:50:00,11,Friday,Instagram,Video,4083,304,44
1715,2024-01-24 01:46:00,1,Wednesday,VK,Video,9055,278,190
1716,2024-01-23 21:35:00,21,Tuesday,TikTok,Video,7155,654,121
1717,2024-01-01 14:59:00,14,Monday,Telegram,Text,6790,1595,411
1718,2024-01-09 02:13:00,2,Tuesday,VK,Text,9716,544,186
1719,2024-01-20 10:01:00,10,Saturday,Telegram,Video,3932,1411,213
1720,2024-01-12 09:25:00,9,Friday,TikTok,Video,9967,1409,148
1721,2024-01-06 23:21:00,23,Saturday,Telegram,Image,659,97,169
1722,2024-01-24 09:02:00,9,Wednesday,TikTok,Text,8057,934,208
1723,2024-01-24 02:42:00,2,Wednesday,TikTok,Text,3931,1657,452
1724,2024-01-15 18:48:00,18,Monday,TikTok,Video,7444,120,81
1725,2024-01-21 12:25:00,12,Sunday,VK,Video,5271,593,400
1726,2024-01-26 14:37:00,14,Friday,Telegram,Story,178,1187,195
1727,2024-01-11 15:13:00,15,Thursday,Telegram,Text,5029,1496,245
1728,2024-01-11 15:49:00,15,Thursday,Instagram,Story,3747,1602,390
1729,2024-01-05 23:39:00,23,Friday,Instagram,Image,1131,778,344
1730,2024-01-08 04:06:00,4,Monday,Instagram,Story,7481,1189,356
1731,2024-01-02 02:00:00,2,Tuesday,Instagram,Video,2172,1658,39
1732,2024-01-10 10:52:00,10,Wednesday,Telegram,Text,7011,1351,167
1733,2024-01-13 06:10:00,6,Saturday,TikTok,Text,6188,1592,42
1734,2024-01-19 13:45:00,13,Friday,TikTok,Story,1584,247,328
1735,2024-01-23 03:30:00,3,Tuesday,VK,Story,5938,343,210
1736,2024-01-14 21:42:00,21,Sunday,TikTok,Image,1650,115,178
1737,2024-01-04 07:40:00,7,Thursday,Telegram,Image,5597,1515,456
1738,2024-01-13 17:11:00,17,Saturday,Telegram,Video,4782,1732,22
1739,2024-01-20 17:00:00,17,Saturday,Telegram,Video,1929,1704,94
1740,2024-01-02 15:16:00,15,Tuesday,VK,Video,3851,1743,159
1741,2024-01-04 07:50:00,7,Thursday,Instagram,Story,6181,391,243
1742,2024-01-19 16:31:00,16,Friday,TikTok,Story,6701,698,414
1743,2024-01-17 22:03:00,22,Wednesday,Telegram,Text,4559,270,16
1744,2024-01-14 22:09:00,22,Sunday,Telegram,Video,3956,1832,111
1745,2024-01-08 01:41:00,1,Monday,Instagram,Story,6282,1326,102
1746,2024-01-28 15:45:00,15,Sunday,Telegram,Text,6183,1368,313
1747,2024-01-12 04:02:00,4,Friday,TikTok,Video,8070,664,85
1748,2024-01-01 11:01:00,11,Monday,VK,Image,2194,829,34
1749,2024-01-26 23:32:00,23,Friday,Telegram,Image,6338,718,29
1750,2024-01-03 00:40:00,0,Wednesday,TikTok,Story,3132,485,191
1751,2024-01-18 19:38:00,19,Thursday,Telegram,Text,1648,1258,436
1752,2024-01-10 17:45:00,17,Wednesday,Instagram,Image,8659,916,178
1753,2024-01-07 05:06:00,5,Sunday,Telegram,Text,164,564,103
1754,2024-01-20 22:26:00,22,Saturday,Telegram,Text,3399,1487,164
1755,2024-01-28 02:04:00,2,Sunday,VK,Image,4949,672,473
1756,2024-01-12 07:49:00,7,Friday,Instagram,Text,5739,1329,121
1757,2024-01-24 00:00:00,0,Wednesday,Instagram,Image,2135,584,133
1758,2024-01-21 20:27:00,20,Sunday,VK,Story,5774,651,289
1759,2024-01-05 20:45:00,20,Friday,Telegram,Video,2328,1800,311
1760,2024-01-01 15:56:00,15,Monday,TikTok,Video,5720,472,223
1761,2024-01-25 04:39:00,4,Thursday,Instagram,Story,696,864,24
1762,2024-01-06 23:15:00,23,Saturday,Instagram,Image,3706,1247,370
1763,2024-01-09 21:23:00,21,Tuesday,Telegram,Image,3989,594,12
1764,2024-01-19 00:43:00,0,Friday,Telegram,Image,3606,952,318
1765,2024-01-26 03:41:00,3,Friday,Instagram,Image,1495,625,229
1766,2024-01-28 09:23:00,9,Sunday,Telegram,Story,9878,167,101
1767,2024-01-24 10:03:00,10,Wednesday,TikTok,Video,7629,281,449
1768,2024-01-28 03:03:00,3,Sunday,Instagram,Text,8403,1860,377
1769,2024-01-11 14:42:00,14,Thursday,TikTok,Text,552,1271,375
1770,2024-01-04 06:23:00,6,Thursday,TikTok,Video,7436,1336,388
1771,2024-01-05 13:23:00,13,Friday,Telegram,Story,2731,1917,202
1772,2024-01-18 22:49:00,22,Thursday,TikTok,Text,2286,679,266
1773,2024-01-23 03:00:00,3,Tuesday,Telegram,Video,6067,630,471
1774,2024-01-22 22:25:00,22,Monday,VK,Story,6474,530,461
1775,2024-01-16 06:55:00,6,Tuesday,Telegram,Text,5458,1354,364
1776,2024-01-09 08:03:00,8,Tuesday,TikTok,Image,4448,68,221
1777,2024-01-19 17:18:00,17,Friday,VK,Image,1559,1391,103
1778,2024-01-19 01:37:00,1,Friday,Telegram,Story,2042,713,110
1779,2024-01-08 18:11:00,18,Monday,TikTok,Image,5522,657,427
1780,2024-01-09 11:21:00,11,Tuesday,Instagram,Story,5296,1284,482
1781,2024-01-21 10:26:00,10,Sunday,Instagram,Video,161,900,468
1782,2024-01-13 08:18:00,8,Saturday,Telegram,Video,1594,445,68
1783,2024-01-30 07:49:00,7,Tuesday,Telegram,Text,1280,155,357
1784,2024-01-15 15:56:00,15,Monday,Instagram,Story,6368,868,257
1785,2024-01-24 02:57:00,2,Wednesday,TikTok,Text,2888,987,167
1786,2024-01-14 10:22:00,10,Sunday,TikTok,Text,4736,1385,292
1787,2024-01-20 02:10:00,2,Saturday,TikTok,Video,4821,1603,373
1788,2024-01-14 20:55:00,20,Sunday,Telegram,Text,5810,1722,48
1789,2024-01-19 13:23:00,13,Friday,VK,Image,7802,1833,249
1790,2024-01-17 03:59:00,3,Wednesday,VK,Text,205,254,481
1791,2024-01-09 20:45:00,20,Tuesday,VK,Story,9446,1593,330
1792,2024-01-09 00:41:00,0,Tuesday,VK,Image,4187,310,419
1793,2024-01-30 02:19:00,2,Tuesday,VK,Video,4025,447,74
1794,2024-01-01 08:45:00,8,Monday,Telegram,Story,2008,877,200
1795,2024-01-16 21:01:00,21,Tuesday,Telegram,Image,2149,109,453
1796,2024-01-24 00:22:00,0,Wednesday,VK,Story,9566,734,33
1797,2024-01-19 16:36:00,16,Friday,Telegram,Image,9237,823,313
1798,2024-01-04 05:28:00,5,Thursday,Telegram,Story,8272,489,110
1799,2024-01-25 09:33:00,9,Thursday,VK,Story,4004,424,420
1800,2024-01-22 04:43:00,4,Monday,TikTok,Image,3896,174,351
1801,2024-01-21 04:12:00,4,Sunday,Telegram,Video,392,1945,315
1802,2024-01-24 21:34:00,21,Wednesday,TikTok,Video,6366,1975,395
1803,2024-01-23 18:21:00,18,Tuesday,Telegram,Story,6470,1671,236
1804,2024-01-04 04:39:00,4,Thursday,Telegram,Story,4960,1335,31
1805,2024-01-25 08:06:00,8,Thursday,VK,Video,3829,983,208
1806,2024-01-25 22:43:00,22,Thursday,Telegram,Video,8062,1154,131
1807,2024-01-29 12:49:00,12,Monday,Instagram,Text,5610,97,105
1808,2024-01-03 15:34:00,15,Wednesday,Instagram,Video,8719,1250,32
1809,2024-01-25 23:44:00,23,Thursday,VK,Story,6861,582,42
1810,2024-01-19 11:36:00,11,Friday,TikTok,Image,6210,823,367
1811,2024-01-02 11:13:00,11,Tuesday,TikTok,Video,7055,188,106
1812,2024-01-30 20:46:00,20,Tuesday,TikTok,Text,206,1735,264
1813,2024-01-10 13:20:00,13,Wednesday,Instagram,Text,4854,172,225
1814,2024-01-16 05:27:00,5,Tuesday,TikTok,Text,5378,602,486
1815,2024-01-15 12:59:00,12,Monday,TikTok,Image,6508,1015,178
1816,2024-01-23 12:19:00,12,Tuesday,VK,Video,7735,1203,221
1817,2024-01-09 17:48:00,17,Tuesday,TikTok,Video,1325,310,369
1818,2024-01-26 02:22:00,2,Friday,Instagram,Video,4350,383,124
1819,2024-01-28 05:18:00,5,Sunday,Instagram,Image,995,717,275
1820,2024-01-24 04:37:00,4,Wednesday,Instagram,Image,1720,212,166
1821,2024-01-12 13:33:00,13,Friday,VK,Story,5188,56,150
1822,2024-01-08 12:31:00,12,Monday,VK,Text,5519,472,40
1823,2024-01-04 23:24:00,23,Thursday,Telegram,Text,1485,1703,299
1824,2024-01-08 16:43:00,16,Monday,TikTok,Video,2533,417,380
1825,2024-01-14 18:16:00,18,Sunday,VK,Image,1401,1227,34
1826,2024-01-30 08:00:00,8,Tuesday,Instagram,Image,6958,436,406
1827,2024-01-05 08:36:00,8,Friday,Instagram,Video,9050,939,313
1828,2024-01-27 20:23:00,20,Saturday,VK,Video,9038,1824,303
1829,2024-01-10 17:14:00,17,Wednesday,VK,Story,8884,326,230
1830,2024-01-17 07:39:00,7,Wednesday,VK,Text,5744,1512,214
1831,2024-01-17 00:00:00,0,Wednesday,Telegram,Text,5188,430,313
1832,2024-01-12 18:39:00,18,Friday,Instagram,Text,9360,1302,100
1833,2024-01-05 05:39:00,5,Friday,Telegram,Story,5540,1514,56
1834,2024-01-30 08:27:00,8,Tuesday,Telegram,Video,7593,1744,214
1835,2024-01-14 14:16:00,14,Sunday,TikTok,Video,6391,1769,422
1836,2024-01-25 23:06:00,23,Thursday,Instagram,Text,3407,272,155
1837,2024-01-05 05:56:00,5,Friday,Instagram,Text,8994,1459,63
1838,2024-01-11 19:23:00,19,Thursday,VK,Story,4808,175,61
1839,2024-01-19 14:28:00,14,Friday,VK,Image,204,1725,338
1840,2024-01-19 16:48:00,16,Friday,TikTok,Image,9789,437,368
1841,2024-01-26 05:36:00,5,Friday,Telegram,Text,3933,1737,367
1842,2024-01-07 20:07:00,20,Sunday,VK,Story,495,406,61
1843,2024-01-19 03:55:00,3,Friday,VK,Text,3617,1249,93
1844,2024-01-10 19:35:00,19,Wednesday,Instagram,Image,3391,805,468
1845,2024-01-13 08:14:00,8,Saturday,Instagram,Text,2110,1897,471
1846,2024-01-02 05:02:00,5,Tuesday,VK,Image,4637,116,340
1847,2024-01-13 17:09:00,17,Saturday,Instagram,Image,9960,107,25
1848,2024-01-01 10:19:00,10,Monday,TikTok,Image,5068,1913,434
1849,2024-01-13 06:18:00,6,Saturday,VK,Video,4862,1515,120
1850,2024-01-25 02:27:00,2,Thursday,Instagram,Video,1151,1532,49
1851,2024-01-15 02:57:00,2,Monday,TikTok,Text,2941,1263,370
1852,2024-01-12 02:41:00,2,Friday,Instagram,Image,6718,1290,251
1853,2024-01-01 16:08:00,16,Monday,Instagram,Video,4823,52,35
1854,2024-01-18 23:32:00,23,Thursday,Instagram,Text,7572,251,409
1855,2024-01-18 18:59:00,18,Thursday,VK,Text,8013,1587,288
1856,2024-01-01 04:41:00,4,Monday,Telegram,Text,5624,104,378
1857,2024-01-20 01:00:00,1,Saturday,Instagram,Text,3684,1979,99
1858,2024-01-11 16:00:00,16,Thursday,TikTok,Text,8639,1799,323
1859,2024-01-28 02:30:00,2,Sunday,VK,Story,1363,197,328
1860,2024-01-01 17:38:00,17,Monday,VK,Image,4765,394,135
1861,2024-01-15 08:37:00,8,Monday,TikTok,Text,8114,828,193
1862,2024-01-08 10:44:00,10,Monday,Instagram,Story,1451,1433,220
1863,2024-01-20 17:24:00,17,Saturday,Telegram,Image,7080,1539,278
1864,2024-01-27 08:26:00,8,Saturday,Instagram,Video,7290,1200,325
1865,2024-01-28 14:28:00,14,Sunday,TikTok,Text,3927,1816,54
1866,2024-01-21 17:36:00,17,Sunday,VK,Story,8961,1158,426
1867,2024-01-07 09:20:00,9,Sunday,Telegram,Video,2746,1706,483
1868,2024-01-24 14:37:00,14,Wednesday,VK,Story,366,96,109
1869,2024-01-18 18:51:00,18,Thursday,TikTok,Image,9730,1854,148
1870,2024-01-29 15:15:00,15,Monday,Instagram,Image,7534,498,405
1871,2024-01-25 08:17:00,8,Thursday,Telegram,Video,1122,235,264
1872,2024-01-01 20:39:00,20,Monday,VK,Story,8047,1690,161
1873,2024-01-27 11:38:00,11,Saturday,VK,Text,2137,354,186
1874,2024-01-01 02:05:00,2,Monday,VK,Text,8856,1793,409
1875,2024-01-17 13:37:00,13,Wednesday,Instagram,Video,7878,1907,128
1876,2024-01-11 16:38:00,16,Thursday,Telegram,Video,1159,527,483
1877,2024-01-05 14:38:00,14,Friday,Instagram,Video,1524,1064,107
1878,2024-01-05 13:30:00,13,Friday,Instagram,Story,4223,1742,388
1879,2024-01-03 06:09:00,6,Wednesday,Instagram,Text,319,1777,424
1880,2024-01-07 07:50:00,7,Sunday,TikTok,Text,505,305,446
1881,2024-01-29 00:43:00,0,Monday,TikTok,Text,9929,423,405
1882,2024-01-10 10:45:00,10,Wednesday,TikTok,Video,2418,1870,67
1883,2024-01-09 09:55:00,9,Tuesday,Telegram,Text,9966,144,431
1884,2024-01-28 03:02:00,3,Sunday,Instagram,Image,9083,534,65
1885,2024-01-16 21:51:00,21,Tuesday,Instagram,Video,5158,1018,143
1886,2024-01-27 18:05:00,18,Saturday,TikTok,Text,1409,13,463
1887,2024-01-23 14:36:00,14,Tuesday,Instagram,Story,7721,187,52
1888,2024-01-09 17:55:00,17,Tuesday,Instagram,Video,5029,755,127
1889,2024-01-02 08:49:00,8,Tuesday,VK,Image,9622,268,469
1890,2024-01-12 23:55:00,23,Friday,Instagram,Image,8802,661,490
1891,2024-01-04 02:30:00,2,Thursday,VK,Story,8783,1098,320
1892,2024-01-08 02:25:00,2,Monday,Instagram,Story,1717,1828,206
1893,2024-01-30 09:24:00,9,Tuesday,Telegram,Video,1620,1396,319
1894,2024-01-30 03:34:00,3,Tuesday,TikTok,Video,7992,1851,215
1895,2024-01-30 16:39:00,16,Tuesday,VK,Image,1683,1750,67
1896,2024-01-17 02:36:00,2,Wednesday,TikTok,Story,6804,1050,446
1897,2024-01-28 23:27:00,23,Sunday,VK,Video,8088,1233,61
1898,2024-01-10 11:49:00,11,Wednesday,VK,Image,6683,553,209
1899,2024-01-26 23:00:00,23,Friday,VK,Story,1675,1245,336
1900,2024-01-27 09:26:00,9,Saturday,Telegram,Image,7035,444,326
1901,2024-01-11 19:37:00,19,Thursday,Instagram,Text,6276,1306,369
1902,2024-01-16 14:33:00,14,Tuesday,VK,Story,9338,299,428
1903,2024-01-20 21:05:00,21,Saturday,Telegram,Video,2713,812,51
1904,2024-01-11 18:24:00,18,Thursday,VK,Video,3992,492,115
1905,2024-01-17 17:29:00,17,Wednesday,Instagram,Text,8753,243,380
1906,2024-01-26 08:07:00,8,Friday,VK,Story,6833,417,457
1907,2024-01-01 05:02:00,5,Monday,Telegram,Image,4531,703,382
1908,2024-01-22 20:23:00,20,Monday,Instagram,Video,8212,1179,64
1909,2024-01-21 07:39:00,7,Sunday,Telegram,Text,1481,571,129
1910,2024-01-30 17:43:00,17,Tuesday,Instagram,Text,9437,439,176
1911,2024-01-26 20:08:00,20,Friday,Instagram,Story,3615,441,277
1912,2024-01-22 06:59:00,6,Monday,TikTok,Story,4554,1648,479
1913,2024-01-25 21:20:00,21,Thursday,TikTok,Video,7869,1578,412
1914,2024-01-23 03:30:00,3,Tuesday,TikTok,Text,6589,506,162
1915,2024-01-10 10:38:00,10,Wednesday,Instagram,Image,8484,992,464
1916,2024-01-14 13:08:00,13,Sunday,VK,Text,3634,1122,331
1917,2024-01-30 08:47:00,8,Tuesday,Telegram,Image,855,1006,151
1918,2024-01-10 07:00:00,7,Wednesday,Telegram,Image,9976,1444,349
1919,2024-01-19 17:44:00,17,Friday,Telegram,Video,2625,906,235
1920,2024-01-06 15:25:00,15,Saturday,TikTok,Text,927,1886,157
1921,2024-01-26 00:59:00,0,Friday,Instagram,Image,9181,836,467
1922,2024-01-03 19:13:00,19,Wednesday,TikTok,Story,4848,1274,425
1923,2024-01-27 07:13:00,7,Saturday,VK,Image,2433,787,326
1924,2024-01-12 20:47:00,20,Friday,Instagram,Story,5046,232,105
1925,2024-01-29 09:41:00,9,Monday,Telegram,Story,8402,1781,305
1926,2024-01-04 23:04:00,23,Thursday,TikTok,Text,8146,1698,254
1927,2024-01-06 10:48:00,10,Saturday,TikTok,Story,9084,477,357
1928,2024-01-15 23:52:00,23,Monday,VK,Image,7281,578,454
1929,2024-01-05 19:24:00,19,Friday,VK,Story,3514,1355,443
1930,2024-01-19 21:28:00,21,Friday,TikTok,Text,9601,384,112
1931,2024-01-14 14:54:00,14,Sunday,VK,Video,6557,1145,29
1932,2024-01-01 08:08:00,8,Monday,Telegram,Image,6849,536,11
1933,2024-01-28 16:42:00,16,Sunday,VK,Image,396,421,176
1934,2024-01-19 00:03:00,0,Friday,VK,Text,9921,278,478
1935,2024-01-25 23:01:00,23,Thursday,TikTok,Text,668,635,337
1936,2024-01-21 06:05:00,6,Sunday,TikTok,Text,5383,1285,45
1937,2024-01-02 03:47:00,3,Tuesday,Instagram,Text,7764,1021,170
1938,2024-01-19 04:53:00,4,Friday,Instagram,Image,7611,1407,129
1939,2024-01-03 20:34:00,20,Wednesday,TikTok,Video,5565,1687,244
1940,2024-01-26 05:21:00,5,Friday,VK,Story,8363,1659,352
1941,2024-01-06 09:21:00,9,Saturday,VK,Story,4482,459,202
1942,2024-01-22 14:36:00,14,Monday,Instagram,Video,165,811,225
1943,2024-01-24 10:48:00,10,Wednesday,Instagram,Video,979,1902,79
1944,2024-01-18 15:46:00,15,Thursday,Instagram,Video,8359,1570,309
1945,2024-01-13 08:12:00,8,Saturday,Telegram,Text,9508,1401,34
1946,2024-01-27 12:58:00,12,Saturday,Telegram,Image,7322,831,51
1947,2024-01-03 13:52:00,13,Wednesday,Instagram,Image,5169,264,160
1948,2024-01-01 22:47:00,22,Monday,VK,Image,3339,1496,468
1949,2024-01-29 10:37:00,10,Monday,Instagram,Text,607,1301,83
1950,2024-01-30 00:21:00,0,Tuesday,Telegram,Image,7804,135,327
1951,2024-01-19 04:40:00,4,Friday,VK,Text,1225,1426,434
1952,2024-01-03 14:06:00,14,Wednesday,Telegram,Image,985,771,25
1953,2024-01-17 09:36:00,9,Wednesday,VK,Video,2941,808,224
1954,2024-01-20 06:03:00,6,Saturday,Telegram,Story,8075,1367,445
1955,2024-01-27 02:14:00,2,Saturday,VK,Story,6665,574,316
1956,2024-01-25 06:38:00,6,Thursday,VK,Text,6183,1401,153
1957,2024-01-07 07:48:00,7,Sunday,VK,Image,4970,1588,292
1958,2024-01-09 10:58:00,10,Tuesday,VK,Story,2625,1711,413
1959,2024-01-25 18:03:00,18,Thursday,TikTok,Video,9217,1587,94
1960,2024-01-22 18:04:00,18,Monday,Telegram,Video,4315,1925,224
1961,2024-01-27 15:20:00,15,Saturday,Telegram,Video,2038,465,266
1962,2024-01-13 09:04:00,9,Saturday,TikTok,Text,3332,1721,436
1963,2024-01-07 04:47:00,4,Sunday,VK,Text,3844,1100,40
1964,2024-01-20 13:04:00,13,Saturday,VK,Image,6321,1099,132
1965,2024-01-22 12:50:00,12,Monday,Telegram,Video,3565,921,65
1966,2024-01-16 14:03:00,14,Tuesday,TikTok,Image,540,1628,396
1967,2024-01-11 00:37:00,0,Thursday,VK,Image,561,871,446
1968,2024-01-28 14:58:00,14,Sunday,VK,Video,8903,626,209
1969,2024-01-08 18:47:00,18,Monday,VK,Image,5513,409,473
1970,2024-01-18 17:37:00,17,Thursday,Instagram,Story,5855,296,152
1971,2024-01-25 19:57:00,19,Thursday,TikTok,Text,5112,1919,171
1972,2024-01-09 08:40:00,8,Tuesday,VK,Image,3263,195,397
1973,2024-01-30 03:46:00,3,Tuesday,Instagram,Video,6852,293,324
1974,2024-01-16 16:52:00,16,Tuesday,TikTok,Text,105,1549,58
1975,2024-01-20 18:01:00,18,Saturday,VK,Text,4876,659,183
1976,2024-01-05 11:51:00,11,Friday,Telegram,Image,7138,700,489
1977,2024-01-25 17:51:00,17,Thursday,Instagram,Story,6514,246,179
1978,2024-01-19 10:03:00,10,Friday,Instagram,Image,5839,1051,321
1979,2024-01-22 18:28:00,18,Monday,VK,Story,4070,824,323
1980,2024-01-01 19:37:00,19,Monday,VK,Text,2706,937,11
1981,2024-01-04 07:20:00,7,Thursday,Instagram,Image,198,423,458
1982,2024-01-23 18:19:00,18,Tuesday,Telegram,Video,625,1965,67
1983,2024-01-16 00:36:00,0,Tuesday,Telegram,Image,6437,18,426
1984,2024-01-12 08:33:00,8,Friday,TikTok,Story,1280,429,328
1985,2024-01-09 00:36:00,0,Tuesday,VK,Story,8167,38,201
1986,2024-01-20 03:58:00,3,Saturday,Telegram,Image,9981,1689,474
1987,2024-01-09 00:43:00,0,Tuesday,TikTok,Story,9430,357,5
1988,2024-01-06 17:14:00,17,Saturday,Telegram,Text,4591,670,14
1989,2024-01-18 17:19:00,17,Thursday,VK,Image,6022,585,41
1990,2024-01-19 17:26:00,17,Friday,TikTok,Story,3171,1912,30
1991,2024-01-12 05:33:00,5,Friday,TikTok,Image,5741,459,469
1992,2024-01-19 17:47:00,17,Friday,TikTok,Image,7481,389,180
1993,2024-01-10 03:38:00,3,Wednesday,Telegram,Video,2892,708,261
1994,2024-01-28 07:38:00,7,Sunday,VK,Image,4878,375,288
1995,2024-01-18 01:56:00,1,Thursday,TikTok,Video,114,1260,412
1996,2024-01-24 00:54:00,0,Wednesday,Instagram,Story,2515,1151,20
1997,2024-01-30 03:34:00,3,Tuesday,VK,Video,2785,421,379
1998,2024-01-04 01:51:00,1,Thursday,Instagram,Video,9528,960,181
1999,2024-01-20 06:44:00,6,Saturday,Instagram,Video,8259,365,183
2000,2024-01-16 00:27:00,0,Tuesday,TikTok,Text,8026,263,243
2001,2024-01-28 07:10:00,7,Sunday,TikTok,Video,4200,1576,349
2002,2024-01-07 04:26:00,4,Sunday,Telegram,Image,6474,1706,148
2003,2024-01-26 15:14:00,15,Friday,Telegram,Video,6104,736,255
2004,2024-01-10 01:56:00,1,Wednesday,Telegram,Image,5621,1477,99
2005,2024-01-27 03:30:00,3,Saturday,VK,Video,9899,690,54
2006,2024-01-05 04:12:00,4,Friday,Telegram,Text,7255,1114,185
2007,2024-01-05 23:11:00,23,Friday,Instagram,Story,3397,1079,319
2008,2024-01-20 14:11:00,14,Saturday,Telegram,Video,2733,1082,85
2009,2024-01-19 19:57:00,19,Friday,TikTok,Video,3990,1482,173
2010,2024-01-26 06:18:00,6,Friday,Telegram,Text,891,819,467
2011,2024-01-30 14:52:00,14,Tuesday,VK,Video,9291,1440,21
2012,2024-01-05 18:54:00,18,Friday,VK,Image,251,1913,243
2013,2024-01-10 08:27:00,8,Wednesday,Instagram,Video,3163,1316,59
2014,2024-01-22 12:50:00,12,Monday,VK,Video,6467,482,103
2015,2024-01-30 14:41:00,14,Tuesday,Telegram,Story,8004,425,138
2016,2024-01-09 12:49:00,12,Tuesday,TikTok,Story,2191,988,302
2017,2024-01-17 02:11:00,2,Wednesday,VK,Video,4699,609,158
2018,2024-01-25 05:45:00,5,Thursday,Instagram,Text,7508,1154,498
2019,2024-01-15 11:09:00,11,Monday,Telegram,Story,3077,1036,231
2020,2024-01-24 15:34:00,15,Wednesday,Instagram,Video,942,1349,76
2021,2024-01-21 15:34:00,15,Sunday,VK,Story,3893,469,17
2022,2024-01-05 21:32:00,21,Friday,VK,Video,1759,1260,21
2023,2024-01-03 12:54:00,12,Wednesday,Instagram,Story,8889,88,183
2024,2024-01-17 07:26:00,7,Wednesday,Telegram,Story,5262,1690,144
2025,2024-01-14 00:23:00,0,Sunday,VK,Image,6546,1787,37
2026,2024-01-18 00:09:00,0,Thursday,TikTok,Video,4370,1577,280
2027,2024-01-06 23:56:00,23,Saturday,VK,Video,3703,784,287
2028,2024-01-05 11:21:00,11,Friday,Telegram,Video,6864,1756,142
2029,2024-01-18 02:11:00,2,Thursday,VK,Video,1316,1104,12
2030,2024-01-30 11:15:00,11,Tuesday,Instagram,Story,2391,905,185
2031,2024-01-09 10:29:00,10,Tuesday,VK,Image,3911,1230,473
2032,2024-01-25 00:06:00,0,Thursday,VK,Image,5093,67,433
2033,2024-01-30 10:08:00,10,Tuesday,Telegram,Text,5242,1457,266
2034,2024-01-16 01:15:00,1,Tuesday,Instagram,Video,6962,1502,268
2035,2024-01-04 19:35:00,19,Thursday,Telegram,Text,9223,633,96
2036,2024-01-30 15:08:00,15,Tuesday,VK,Story,6633,57,433
2037,2024-01-10 11:53:00,11,Wednesday,TikTok,Text,7626,1468,356
2038,2024-01-08 17:30:00,17,Monday,VK,Video,3078,1218,293
2039,2024-01-16 17:48:00,17,Tuesday,Telegram,Image,5447,1912,0
2040,2024-01-11 13:42:00,13,Thursday,TikTok,Image,8033,848,294
2041,2024-01-17 10:29:00,10,Wednesday,Telegram,Video,4695,174,26
2042,2024-01-24 15:48:00,15,Wednesday,Telegram,Story,6311,1760,35
2043,2024-01-17 03:33:00,3,Wednesday,Instagram,Video,2270,1364,159
2044,2024-01-07 13:15:00,13,Sunday,TikTok,Story,8627,339,424
